CustomerID,FirstName,LastName,Gender,Age,Email,Phone,City,Country,Occupation,AnnualIncome,MembershipType,CustomerStatus,PreferredPaymentMethod,TotalOrders,TotalSpent,JoinDate,LastPurchaseDate
CUST06967,Jessica,Hernandez,Male,30,heather00@barnes-morales.com,629.123.8664,West Lucastown,Saint Lucia,"Clinical scientist, histocompatibility and immunogenetics",122902,Platinum,Active,Card,39,8270.96,2025-01-05,2025-03-09
CUST06968,Tracy,Garcia,Female,56,matthewhester@hotmail.com,+1-541-635-0208x14800,Ramosshire,Kiribati,Lexicographer,135241,Silver,Active,Card,84,7925.55,2025-06-16,2027-03-11
CUST06969,David,Howell,Female,57,david99@davis.org,8399583894,Lake Lindaland,Ireland,Logistics and distribution manager,76450,Gold,Pending,Card,40,19847.26,2024-03-08,2024-07-22
CUST06970,Bruce,Villa,Female,19,jacksonjeffrey@yahoo.com,001-644-311-0145,Christophermouth,Sierra Leone,"Lecturer, higher education",108936,Gold,Pending,Bank Transfer,83,2705.42,2023-01-05,2023-04-30
CUST06971,Brandon,Wells,Male,20,kevin72@marshall.com,2337958734,Leefort,Gambia,Trading standards officer,68791,Gold,Active,Bank Transfer,65,6254.03,2026-02-06,2028-03-20
CUST06972,Ashley,Gutierrez,Female,30,hollyharrell@strong.com,+1-959-190-5297x3585,East Gerald,Cayman Islands,Chartered public finance accountant,65425,Silver,Pending,Cash,50,13049.25,2022-08-22,2024-08-06
CUST06973,Charles,Becker,Female,18,donnabowen@miller-green.net,001-234-181-8291,Millermouth,Belarus,Medical illustrator,109998,Silver,Inactive,Card,58,19265.95,2025-03-06,2027-09-02
CUST06974,Andrew,Cline,Female,62,amycoleman@hotmail.com,580-205-6761,East Justin,Brunei Darussalam,Environmental consultant,20641,Platinum,Inactive,Bank Transfer,96,5577.04,2022-06-16,2023-08-03
CUST06975,William,Casey,Male,25,elizabethperkins@hotmail.com,+1-274-159-0191x49701,West Wesley,Puerto Rico,Publishing copy,121028,Platinum,Active,Card,76,15227.02,2025-05-26,2025-12-16
CUST06976,Roger,Ryan,Female,58,rogerstiffany@rodriguez.com,001-249-929-9128,New Michelle,Morocco,"Journalist, newspaper",95466,Platinum,Inactive,Bank Transfer,69,5266.66,2025-10-22,2026-05-05
CUST06977,Diane,Greene,Male,36,rwhite@yahoo.com,724-673-8077x31104,South Janice,Oman,Environmental education officer,42969,Silver,Active,Bank Transfer,26,2919.35,2022-08-12,2024-09-17
CUST06978,Sean,Wilson,Male,49,stephenperry@adams-floyd.com,(891)677-2882,East Brandimouth,French Guiana,Equality and diversity officer,88684,Silver,Pending,Bank Transfer,4,15343.9,2022-02-04,2024-06-09
CUST06979,Jose,Ellison,Male,60,sarahkirk@gmail.com,295-918-3339x679,East David,Madagascar,Town planner,49507,Gold,Inactive,Card,94,1479.11,2024-09-19,2026-11-30
CUST06980,Luke,Romero,Female,26,tmartin@gonzalez.com,782-883-5582,Jacobbury,United Arab Emirates,Commercial/residential surveyor,33953,Platinum,Active,Card,21,9420.23,2025-12-25,2027-11-22
CUST06981,Nicholas,Clarke,Male,63,sharoncruz@gmail.com,(035)541-4031,Navarroborough,American Samoa,"Scientist, product/process development",130656,Gold,Inactive,Bank Transfer,48,10196.7,2022-12-14,2025-02-15
CUST06982,Jason,Michael,Female,67,craigharris@gmail.com,851-686-0426x596,Mcconnellburgh,Grenada,"Librarian, public",39063,Platinum,Active,Card,21,10356.48,2021-05-25,2021-08-19
CUST06983,Michael,Casey,Male,51,omiller@ward.biz,522-973-9290,East Virginia,Falkland Islands (Malvinas),"Surveyor, quantity",92811,Silver,Inactive,Cash,23,7628.33,2023-11-08,2024-09-13
CUST06984,Doris,Alvarez,Female,69,brownmeagan@thomas.biz,+1-597-108-9254x99830,Lake Dustin,Liechtenstein,Race relations officer,30393,Platinum,Inactive,Cash,16,8211.82,2024-08-19,2026-10-04
CUST06985,Jodi,Howard,Male,18,knewton@gmail.com,(282)975-2014,Williamsview,Afghanistan,Cabin crew,140300,Gold,Pending,Mobile Banking,33,12738.24,2024-08-18,2025-07-24
CUST06986,Audrey,Johnson,Female,37,jonathanmcdonald@cisneros-preston.com,(642)680-8302,Maddoxfort,Tokelau,Trade union research officer,44620,Silver,Pending,Card,18,3043.9,2026-01-09,2028-07-25
CUST06987,Crystal,Jones,Male,56,idavis@gmail.com,516.915.9903,Carolineborough,Bangladesh,"Engineer, mining",39638,Silver,Inactive,Bank Transfer,30,11632.36,2023-09-19,2023-11-20
CUST06988,Samantha,Rocha,Male,44,waltoncassandra@melton-navarro.com,415.363.3394x66603,New Haroldberg,Uzbekistan,Soil scientist,108003,Gold,Active,Mobile Banking,78,2516.57,2025-01-20,2026-05-20
CUST06989,Joshua,Ryan,Male,30,victoria35@hotmail.com,+1-147-159-7724,North Marvinbury,Indonesia,Insurance underwriter,80721,Silver,Pending,Bank Transfer,62,3202.76,2023-07-04,2024-01-18
CUST06990,Jesse,Brown,Female,37,deanna23@torres.com,2988155658,West Stephaniechester,Iraq,Dentist,45625,Gold,Pending,Card,37,6006.11,2022-07-07,2024-10-10
CUST06991,Edward,Smith,Female,63,aarondaugherty@hotmail.com,+1-426-289-1320,Madisonport,Croatia,"Conservator, furniture",62335,Gold,Active,Cash,18,14061.5,2024-07-05,2025-01-05
CUST06992,Jorge,Terry,Female,43,browndale@gonzalez.com,821-691-9964,Port Daniellebury,Togo,"Education officer, community",106975,Silver,Active,Cash,97,14738.52,2022-07-27,2025-03-23
CUST06993,Richard,Snow,Male,69,jenniferjones@baldwin-allen.com,644-537-5146,Vanessafurt,Wallis and Futuna,Building services engineer,66478,Platinum,Active,Mobile Banking,10,2455.28,2026-01-22,2028-06-02
CUST06994,Alvin,Miller,Male,47,stewartcalvin@fritz.com,(091)877-9180x75048,Lake Karenfort,Denmark,Web designer,76009,Gold,Inactive,Card,99,19763.62,2024-04-05,2025-08-13
CUST06995,Eric,Edwards,Female,28,hwhite@hotmail.com,816-770-1402x640,West Andrewmouth,French Guiana,Recruitment consultant,44321,Silver,Active,Bank Transfer,41,13185.34,2024-06-14,2024-12-02
CUST06996,Sarah,Thomas,Male,58,cameronjerry@stewart.com,083.761.3997x3877,South Zachary,Papua New Guinea,Advertising copywriter,21985,Platinum,Active,Cash,41,4744.38,2021-11-21,2024-07-13
CUST06997,Eric,Valenzuela,Male,65,woodardbrandon@hotmail.com,476.255.4530x70317,East Bethchester,Western Sahara,Education administrator,24706,Platinum,Inactive,Bank Transfer,26,6280.59,2026-05-02,2026-05-20
CUST06998,Nathan,Moore,Female,28,kimrosario@yahoo.com,359.911.5101x84235,Lake Teresaberg,Kazakhstan,Chief Operating Officer,67317,Gold,Inactive,Cash,27,4021.66,2026-05-08,2028-09-29
CUST06999,Arthur,Kelly,Female,18,clarkvicki@williams.com,913.189.5113x624,Port Chaseland,Luxembourg,"Engineer, petroleum",119671,Gold,Active,Card,77,18068.28,2025-02-11,2025-04-25
CUST07000,James,Thomas,Female,22,barbarabarron@gmail.com,897.027.5833x38119,Lake Rhonda,Guadeloupe,"Nurse, adult",108131,Platinum,Pending,Mobile Banking,89,16741.57,2023-08-15,2023-10-15
CUST07001,James,Weeks,Female,24,johngrant@yahoo.com,(469)082-3266x31371,Hopkinsstad,Chad,Arts development officer,32393,Gold,Active,Cash,63,15249.1,2026-05-04,2027-04-15
CUST07002,Matthew,Craig,Female,68,marshtimothy@ho.com,(949)102-3156x34446,Charleshaven,Cayman Islands,Herpetologist,143289,Gold,Active,Card,89,19840.24,2025-09-14,2026-06-11
CUST07003,Brenda,Lawson,Female,50,xmiller@hayes.biz,(834)538-7562x2241,Vincenttown,Canada,Medical illustrator,54271,Gold,Pending,Bank Transfer,19,1752.54,2022-11-05,2024-03-17
CUST07004,Ryan,Santiago,Female,21,lingram@hotmail.com,001-388-433-7838,West Crystal,Bulgaria,Firefighter,106207,Platinum,Inactive,Card,58,2323.03,2024-10-27,2025-08-08
CUST07005,Kelsey,Clark,Female,60,jonesleonard@yahoo.com,258.953.9670,Johnmouth,Moldova,Minerals surveyor,138922,Gold,Inactive,Cash,75,955.64,2022-09-04,2024-05-28
CUST07006,Tyler,Booker,Female,30,nrogers@valdez.com,894-776-0877,West David,Bosnia and Herzegovina,Risk analyst,72033,Gold,Pending,Mobile Banking,4,12276.23,2022-10-20,2024-02-09
CUST07007,Timothy,Wilson,Male,31,wilsonkaren@hotmail.com,032.567.2837x739,Codyland,El Salvador,Health and safety adviser,74020,Silver,Active,Mobile Banking,80,6978.31,2022-09-05,2022-10-09
CUST07008,Kristen,Smith,Female,54,gilmoredouglas@yahoo.com,001-944-543-3408,New Cynthiatown,Tonga,Amenity horticulturist,132502,Silver,Inactive,Card,16,11138.56,2022-01-21,2024-10-14
CUST07009,Gregory,Romero,Male,43,melissaroberts@nguyen.com,053.898.6203,Amberborough,Sudan,Fitness centre manager,72220,Silver,Pending,Card,2,7230.66,2023-07-09,2023-07-26
CUST07010,Summer,Phillips,Female,63,xschneider@fox.net,4101565888,Nathanshire,Mozambique,"Nurse, adult",88147,Platinum,Active,Cash,37,15584.7,2024-06-14,2027-02-10
CUST07011,Jennifer,Simpson,Male,22,amylong@grimes.biz,(217)572-6939x0973,Josephmouth,El Salvador,Office manager,143677,Gold,Pending,Bank Transfer,57,2142.81,2026-04-17,2028-01-03
CUST07012,Laura,Bishop,Female,69,pconley@walls.com,(683)735-4119,Houstonfort,Chad,Records manager,102867,Gold,Active,Mobile Banking,14,18568.02,2023-06-08,2024-11-10
CUST07013,Michael,Smith,Male,31,maddencody@hotmail.com,+1-596-514-0222x320,North Joemouth,Turkey,Systems analyst,70319,Silver,Active,Mobile Banking,6,14931.9,2022-06-21,2022-07-10
CUST07014,Megan,Mitchell,Female,49,markkline@gmail.com,001-603-472-1086,Solisview,Isle of Man,"Doctor, hospital",50509,Silver,Active,Bank Transfer,69,14599.39,2021-07-29,2023-09-27
CUST07015,Ryan,Lopez,Male,60,tonya38@yahoo.com,+1-486-871-1782x0267,New Zacharychester,Bangladesh,"Engineer, building services",111265,Platinum,Active,Card,97,16209.57,2024-06-03,2025-04-23
CUST07016,Kara,Terry,Male,26,tiffany91@kirby-soto.net,977-157-3952x91819,West Jacob,Algeria,Civil Service fast streamer,88769,Silver,Inactive,Mobile Banking,81,19070.16,2022-01-24,2024-02-14
CUST07017,Eric,Jenkins,Male,35,kenneth08@chapman.com,001-573-553-5130x257,Brittanyside,Malaysia,Logistics and distribution manager,34458,Silver,Inactive,Cash,49,13215.48,2022-03-24,2023-02-01
CUST07018,Michael,Reed,Female,37,john70@carlson-carter.com,947-363-3601x722,Barberborough,Belize,English as a foreign language teacher,119951,Gold,Pending,Cash,71,14142.66,2021-10-25,2022-07-04
CUST07019,Glenn,Smith,Male,54,velasquezdonald@pham.com,621-863-7321x132,Lake Nichole,Heard Island and McDonald Islands,Chiropodist,94187,Silver,Active,Card,33,15521.55,2025-06-29,2025-12-12
CUST07020,Craig,Miller,Female,21,gonzalezamy@yahoo.com,402-284-7099x5439,South Stevenshire,Bermuda,Economist,21368,Platinum,Inactive,Card,14,462.29,2025-08-15,2026-03-28
CUST07021,Amanda,Martinez,Female,20,alexander43@walton.biz,715.952.6050x45084,East Chad,Croatia,Herpetologist,68856,Platinum,Active,Card,84,11576.8,2023-08-22,2025-07-14
CUST07022,Matthew,Holland,Female,27,drichardson@gmail.com,216.331.9442x617,Steinstad,Mexico,"Doctor, general practice",73605,Silver,Active,Cash,100,15135.86,2025-09-22,2027-07-27
CUST07023,Kimberly,Carson,Male,67,batesfrancis@hotmail.com,+1-427-096-6270x378,Weaverchester,Nigeria,Fine artist,83009,Silver,Pending,Cash,68,13860.31,2021-07-12,2021-09-05
CUST07024,Elizabeth,Cox,Male,63,cherylvasquez@gmail.com,340-444-7994,New Mariechester,Austria,Nutritional therapist,71943,Silver,Active,Cash,6,16557.38,2022-05-07,2024-06-12
CUST07025,Benjamin,English,Female,31,elizabeth59@gmail.com,(096)053-4441x625,New Aprilland,Malawi,Medical physicist,107483,Silver,Pending,Mobile Banking,64,7984.66,2023-12-20,2025-06-10
CUST07026,Frank,Martin,Male,45,contrerasjessica@padilla-cisneros.com,(281)181-3457x11543,Powellshire,Liechtenstein,Primary school teacher,111712,Silver,Active,Cash,61,10163.35,2026-01-05,2026-03-20
CUST07027,Ryan,Walters,Female,47,gabriella72@hotmail.com,026.494.3904,Brittanyshire,Belize,Press sub,52709,Silver,Inactive,Card,32,2723.71,2025-04-16,2027-03-11
CUST07028,Anthony,Shaw,Female,61,scott84@robinson.com,486-292-6264x688,Rodriguezstad,Netherlands,Forensic scientist,47545,Platinum,Active,Mobile Banking,94,14736.43,2024-07-20,2025-11-10
CUST07029,Sean,Newton,Female,63,mhaynes@gmail.com,6201961881,Taylorshire,Russian Federation,"Biochemist, clinical",130134,Gold,Active,Bank Transfer,4,13595.82,2023-02-01,2024-09-26
CUST07030,Brian,Flynn,Male,25,andradejaime@garcia.com,+1-753-652-1461,East Monicaberg,Denmark,Lobbyist,114361,Gold,Active,Cash,83,7035.31,2024-06-01,2024-11-05
CUST07031,James,Jones,Male,34,jason83@gmail.com,(509)350-1434,Deborahfurt,Denmark,Arboriculturist,70277,Platinum,Inactive,Cash,56,8002.03,2025-10-19,2027-03-11
CUST07032,John,Brown,Female,56,pcook@hotmail.com,(467)394-1196x97149,East Joseph,Spain,Seismic interpreter,52827,Silver,Active,Card,12,13321.34,2021-09-30,2023-11-07
CUST07033,Gabriella,Edwards,Female,60,deanwalker@anderson-matthews.com,+1-153-666-7084,North Jamiehaven,Norway,Site engineer,90402,Gold,Pending,Cash,38,7382.0,2021-11-17,2022-12-16
CUST07034,Steven,Perez,Male,31,zramirez@santiago-powell.com,891.526.4079x41916,Dyerbury,Norfolk Island,Physiological scientist,23098,Platinum,Pending,Mobile Banking,90,11381.26,2022-02-16,2023-09-20
CUST07035,Emily,Hubbard,Female,33,florespreston@austin-gray.org,738-905-3640,Rebeccastad,French Guiana,"Therapist, nutritional",147913,Gold,Pending,Card,8,1676.11,2024-11-25,2027-01-12
CUST07036,Glen,Dorsey,Female,43,raymondmoyer@hotmail.com,033-856-1216x639,Brucefurt,Iraq,Photographer,79739,Silver,Pending,Cash,90,11689.86,2024-02-03,2025-06-09
CUST07037,Angela,Davis,Male,40,lori48@zimmerman-scott.com,719-080-1389x75729,Eduardoburgh,Uganda,"Geologist, engineering",62165,Gold,Inactive,Cash,86,4153.62,2026-01-04,2026-06-28
CUST07038,Krista,Walter,Male,42,lori25@flores.com,+1-969-942-8779x91533,West Tyler,Paraguay,Diplomatic Services operational officer,92358,Silver,Active,Mobile Banking,38,12882.17,2023-12-05,2024-05-10
CUST07039,Bradley,Hansen,Male,26,kevinjennings@hotmail.com,305-652-5083x047,Port Andrea,Cocos (Keeling) Islands,"Designer, textile",125742,Platinum,Active,Cash,61,18215.65,2025-09-02,2026-05-15
CUST07040,Ashley,Graham,Female,51,brandon03@martin-garcia.com,137-802-7389x496,New Elizabethton,Angola,"Psychologist, counselling",32397,Silver,Inactive,Bank Transfer,3,4784.36,2025-02-18,2026-01-21
CUST07041,Deborah,Pope,Female,33,watsongary@gmail.com,001-495-531-0476x091,Cindyport,Oman,"Engineer, maintenance",131642,Silver,Pending,Mobile Banking,97,15197.92,2023-03-03,2025-05-27
CUST07042,Karina,Harrington,Female,67,ldavis@hotmail.com,+1-076-727-0408x680,Stacyshire,Moldova,Haematologist,32042,Silver,Inactive,Bank Transfer,52,19453.02,2021-11-03,2022-05-08
CUST07043,Ryan,Nichols,Female,44,catherinejenkins@yahoo.com,858.112.2920,Ortegamouth,Chile,"Therapist, art",134668,Platinum,Pending,Cash,90,11341.51,2023-04-14,2025-04-06
CUST07044,Albert,Clarke,Female,25,phillipskyle@phillips.info,156-093-7215x8639,West Kimberly,Norfolk Island,Colour technologist,32884,Platinum,Pending,Card,1,1369.62,2023-04-11,2025-01-21
CUST07045,John,Scott,Female,18,ryandavis@gmail.com,+1-550-646-2629,Lake David,Sri Lanka,"Teacher, music",75225,Silver,Pending,Cash,80,13295.17,2025-10-14,2027-08-02
CUST07046,Tricia,Santos,Female,62,montoyacolleen@bautista.com,+1-318-576-0361x733,Port Vernonside,Tunisia,Facilities manager,64530,Gold,Pending,Card,18,14927.44,2023-02-11,2024-10-13
CUST07047,Catherine,Douglas,Female,46,oliviasnyder@gmail.com,001-841-703-9655x0444,Alexland,Liechtenstein,"Embryologist, clinical",62811,Platinum,Pending,Card,94,11625.37,2024-05-09,2024-08-20
CUST07048,John,Gilbert,Female,62,debrabentley@hotmail.com,412-032-6325x7932,Smithside,Turks and Caicos Islands,Armed forces technical officer,83620,Gold,Inactive,Mobile Banking,59,14729.47,2026-05-14,2027-05-27
CUST07049,Amanda,Mendez,Female,41,bonniemendez@yahoo.com,0044770162,West Greg,Japan,"Investment banker, operational",47841,Platinum,Inactive,Mobile Banking,78,12138.48,2022-07-14,2024-10-18
CUST07050,Dustin,Moore,Female,21,emoore@morgan-gordon.com,(709)280-9422x4112,Lisaborough,Chad,Tree surgeon,22761,Silver,Active,Cash,53,12406.69,2024-02-12,2025-01-16
CUST07051,Lori,Simmons,Male,56,ronald54@yahoo.com,851-263-4863x803,South Jenniferborough,Bosnia and Herzegovina,Fish farm manager,98092,Silver,Active,Cash,58,19925.84,2025-11-19,2025-11-27
CUST07052,Andrew,Riley,Female,69,wchase@moyer.com,001-425-447-6748x4166,Melissafurt,Guinea-Bissau,Legal secretary,89833,Gold,Inactive,Cash,54,2539.97,2022-11-28,2025-06-11
CUST07053,Laura,Long,Female,68,kimberlystokes@stanton.org,614-029-2523x62893,Christineport,Benin,"Engineer, water",89600,Platinum,Inactive,Cash,95,15219.21,2025-03-13,2027-01-06
CUST07054,Paul,Richardson,Male,68,qthompson@norris.info,+1-246-706-4162,Bethchester,Mexico,"Copywriter, advertising",26026,Gold,Pending,Mobile Banking,87,6447.44,2022-09-26,2023-03-18
CUST07055,Annette,Bishop,Male,59,trodriguez@gmail.com,001-346-265-3872,Lake Cassandra,Palestinian Territory,"Therapist, drama",119850,Gold,Pending,Bank Transfer,50,19082.63,2021-05-21,2022-06-13
CUST07056,Natalie,Jenkins,Male,43,markbowen@hotmail.com,857-169-0015x630,Hillberg,Christmas Island,Hospital pharmacist,65966,Silver,Pending,Cash,19,9693.18,2023-11-02,2026-06-09
CUST07057,Patrick,Moore,Female,56,angelavazquez@peterson.com,706-222-2425x184,Lake Barbara,Azerbaijan,Public house manager,25806,Platinum,Pending,Cash,19,3428.43,2023-04-21,2024-02-03
CUST07058,Jennifer,Hill,Female,31,cathyhodges@smith-perez.com,+1-479-579-6940,East Jeffrey,Vanuatu,Computer games developer,78569,Silver,Pending,Bank Transfer,62,19757.09,2024-04-19,2026-08-24
CUST07059,Alexander,Clements,Female,48,meltonwendy@yahoo.com,+1-414-541-2664x473,Port Brian,San Marino,Architect,36516,Gold,Inactive,Cash,23,6768.06,2021-12-14,2024-03-12
CUST07060,Travis,Rose,Female,27,vreyes@evans.org,702-594-4583,Johnbury,South Georgia and the South Sandwich Islands,Ergonomist,66221,Gold,Active,Cash,17,4874.35,2022-12-24,2023-11-19
CUST07061,Nicholas,Mann,Male,38,josephellis@hotmail.com,072.871.8070,Mcculloughville,Bahrain,Water quality scientist,76179,Gold,Pending,Card,60,1704.32,2025-07-08,2026-11-07
CUST07062,Miranda,Miller,Female,36,jamiegonzalez@yahoo.com,+1-722-314-0693x12785,New Andrea,Saint Lucia,Training and development officer,24154,Platinum,Active,Card,1,11538.2,2023-03-11,2024-05-21
CUST07063,Eric,Walker,Male,32,jorgelewis@white.com,(542)690-1944x801,New Lisaport,Brunei Darussalam,"Administrator, arts",27218,Gold,Active,Cash,83,1074.65,2024-09-08,2025-01-01
CUST07064,Todd,Romero,Male,34,twolfe@yahoo.com,717.166.2527,Lake Lisachester,Brazil,Rural practice surveyor,39359,Platinum,Inactive,Cash,43,17687.13,2024-04-05,2026-09-07
CUST07065,Matthew,Johnston,Male,26,fswanson@yahoo.com,836-701-5229x79028,New Micheleside,Niger,Travel agency manager,86578,Platinum,Active,Cash,17,13417.05,2022-04-09,2022-09-30
CUST07066,Amy,Hardy,Male,56,iwest@hendricks.info,(415)180-5638x51091,New Ryanchester,Egypt,"Nurse, children's",77551,Silver,Pending,Bank Transfer,89,16390.84,2022-01-12,2022-11-26
CUST07067,Sharon,Ayers,Female,59,dunnheather@yahoo.com,(165)341-2035,New Lisaport,Mozambique,Therapeutic radiographer,92049,Gold,Pending,Mobile Banking,59,15070.77,2021-11-06,2022-01-15
CUST07068,Michelle,Robles,Male,41,jennifer07@yahoo.com,001-548-620-5653x33684,Briggsmouth,Gabon,"Editor, film/video",81872,Silver,Pending,Bank Transfer,75,3933.25,2024-01-14,2024-07-19
CUST07069,Thomas,Lambert,Female,32,adamsgary@reed.com,843.519.9064x661,New Peter,Bangladesh,"Scientist, product/process development",60330,Silver,Pending,Bank Transfer,39,9198.59,2024-08-16,2025-04-05
CUST07070,Tracy,Herrera,Male,62,dustin22@warner.net,+1-734-270-2875,East Karenton,Mauritius,Toxicologist,89483,Platinum,Pending,Cash,43,7752.2,2021-07-20,2022-02-06
CUST07071,Pamela,Lane,Female,54,usmith@gmail.com,(923)845-4803x46106,Port Lesliebury,Marshall Islands,Youth worker,64215,Gold,Inactive,Card,23,14154.94,2023-08-18,2026-03-09
CUST07072,John,Anderson,Male,40,ryan45@garrett.org,2024124878,Shirleyfort,Brazil,Editorial assistant,143993,Platinum,Active,Mobile Banking,35,12236.58,2024-09-14,2026-12-28
CUST07073,Isaiah,Gonzalez,Male,64,tfrye@yahoo.com,+1-994-062-8187x306,South Tina,Switzerland,Customer service manager,82325,Silver,Active,Mobile Banking,76,683.03,2023-02-24,2025-05-25
CUST07074,Anthony,Hayes,Female,25,millersusan@hotmail.com,(600)331-3554x1187,East Larryport,Burundi,"Production assistant, television",135887,Platinum,Pending,Mobile Banking,58,1509.98,2022-02-24,2023-04-10
CUST07075,Timothy,Nicholson,Male,34,oliviagutierrez@davenport-weaver.com,451-862-2759,Georgechester,Honduras,Plant breeder/geneticist,87024,Gold,Inactive,Cash,6,258.93,2021-10-28,2023-09-16
CUST07076,Andre,Johnson,Female,49,twilliamson@gmail.com,(499)603-9132,West Brittneyville,Estonia,Hotel manager,38229,Platinum,Inactive,Cash,98,17455.94,2021-10-07,2023-07-27
CUST07077,John,Hernandez,Male,65,alison11@yahoo.com,(593)228-0910x2067,Brownhaven,Eritrea,Field trials officer,67649,Silver,Active,Cash,37,14837.91,2021-08-23,2022-08-17
CUST07078,Anthony,Herman,Male,48,mhubbard@sanders-gross.org,757-124-9512,New Carolchester,Rwanda,Publishing copy,70677,Gold,Inactive,Mobile Banking,32,16503.67,2022-11-12,2024-07-04
CUST07079,William,Ward,Female,32,umiller@yahoo.com,678-034-8945,Amandamouth,Nicaragua,Rural practice surveyor,39569,Gold,Active,Cash,21,9612.43,2022-11-06,2025-01-13
CUST07080,Nichole,Hall,Female,44,taylorking@yahoo.com,553.352.8355,Newmanberg,Japan,Veterinary surgeon,140562,Platinum,Active,Cash,54,17612.7,2022-04-16,2023-09-23
CUST07081,Victor,Simmons,Female,19,williamthomas@ramirez-williams.com,866.156.2340x1596,West Richard,Mauritius,Biomedical scientist,143343,Silver,Active,Cash,61,14081.18,2023-07-04,2024-07-25
CUST07082,Brandon,Gentry,Male,20,rgibbs@house.com,+1-517-521-2707x155,South Jeffrey,Tuvalu,"Solicitor, Scotland",83813,Silver,Inactive,Bank Transfer,84,18476.06,2024-09-18,2026-02-26
CUST07083,Michael,Ferguson,Female,42,ujones@yahoo.com,+1-622-177-4220x8261,Yolandabury,Anguilla,Sport and exercise psychologist,71986,Platinum,Pending,Cash,58,17518.22,2025-12-31,2027-01-27
CUST07084,Gregory,Carter,Female,24,blackronald@walter.info,642.803.2476x228,Micheleshire,Serbia,Scientific laboratory technician,106996,Platinum,Inactive,Cash,31,16322.09,2025-04-10,2026-08-10
CUST07085,Veronica,Estes,Male,66,russellrichard@leon-morales.com,+1-339-861-3275x91112,East Courtney,Tokelau,Professor Emeritus,85538,Platinum,Inactive,Cash,97,17797.1,2024-04-26,2026-09-03
CUST07086,Martin,Chan,Female,43,steelecynthia@yahoo.com,(147)457-4024x716,Jacobfurt,Honduras,Risk manager,120822,Silver,Active,Cash,79,3775.92,2024-07-28,2026-08-15
CUST07087,Phillip,Johnson,Male,54,christopher55@hotmail.com,001-764-739-4864x2535,Davisborough,Falkland Islands (Malvinas),"Administrator, charities/voluntary organisations",54830,Platinum,Inactive,Bank Transfer,30,9775.58,2025-12-09,2028-04-05
CUST07088,Sandra,Park,Female,46,cporter@yahoo.com,999.920.0144,Jonestown,Maldives,Event organiser,82452,Platinum,Pending,Bank Transfer,55,17396.3,2022-08-18,2025-03-24
CUST07089,Patricia,Gibbs,Female,22,oscarmartin@rodriguez-harding.com,001-476-427-3815x22625,Stewartborough,British Virgin Islands,Veterinary surgeon,62664,Silver,Pending,Cash,50,16871.85,2025-10-24,2027-02-17
CUST07090,Cheryl,Jones,Female,41,nguyenhannah@rogers-hoover.com,159-967-4665,Cervantesland,Haiti,"Loss adjuster, chartered",136715,Gold,Pending,Bank Transfer,84,3474.74,2025-12-29,2026-01-26
CUST07091,Patricia,Colon,Male,43,icarlson@davis.org,(086)432-6928,Schaeferfurt,Ukraine,Health physicist,115042,Silver,Pending,Card,18,11130.25,2024-09-24,2024-11-18
CUST07092,Jamie,Lambert,Male,23,patriciawilliams@yahoo.com,(884)882-9853x875,West Brett,American Samoa,Architect,68714,Platinum,Inactive,Cash,34,6623.16,2023-10-13,2026-06-16
CUST07093,Kelli,Jenkins,Male,46,wrightgary@hunt.com,(924)890-7664,Browntown,Qatar,"Engineer, electronics",147247,Gold,Inactive,Card,48,16838.88,2025-12-25,2026-02-18
CUST07094,Adrian,Livingston,Female,29,jillianmclaughlin@gmail.com,+1-181-413-0948x207,East Luisside,Uzbekistan,Health visitor,39904,Platinum,Inactive,Cash,87,17080.21,2025-08-20,2026-11-08
CUST07095,Samantha,Kim,Male,33,katrinaali@hotmail.com,+1-787-622-1299,Smithview,Saint Pierre and Miquelon,Chief Technology Officer,85457,Silver,Active,Cash,82,9640.0,2021-07-18,2023-11-27
CUST07096,Kelly,Lozano,Male,57,lmack@hotmail.com,3753982679,Port Andreaport,Liechtenstein,"Teacher, early years/pre",22808,Gold,Pending,Card,14,676.26,2021-07-07,2023-08-25
CUST07097,Susan,Campbell,Female,25,christina48@harris-mcdonald.net,(137)237-5106x9009,Port Stephanie,Malawi,Operational researcher,123970,Gold,Inactive,Card,70,10010.82,2022-05-13,2024-01-24
CUST07098,Nicholas,Wallace,Female,26,crystallucero@hotmail.com,001-606-782-6257x693,Stacystad,Liechtenstein,Retail buyer,104130,Platinum,Active,Cash,51,8389.92,2023-02-05,2024-03-19
CUST07099,Ryan,Nelson,Female,19,jennifer75@johnson.info,001-526-090-6121,West Howard,Lithuania,"Accountant, chartered certified",102541,Platinum,Pending,Bank Transfer,73,3935.98,2022-09-16,2025-01-31
CUST07100,Micheal,Rodriguez,Male,58,bennettchristopher@hotmail.com,001-135-839-1301x52223,Johnsonfurt,Bahrain,Dentist,118924,Gold,Active,Cash,93,14300.93,2025-02-06,2025-06-15
CUST07101,Edward,King,Female,45,imoyer@gmail.com,412.783.8161,Port Richard,Costa Rica,"Engineer, technical sales",114682,Silver,Pending,Mobile Banking,25,12000.46,2023-09-30,2025-08-23
CUST07102,Ashley,Davis,Female,56,calvinsharp@weaver.com,+1-955-163-5204x3630,Lisaport,Turkmenistan,Naval architect,147288,Platinum,Inactive,Mobile Banking,6,14225.61,2024-03-02,2025-02-20
